,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium,0.541882767932828,1.14927089852267,0.327908696816861,-0.994622872200436,1.02088754529525,1.07793295232788,0.362278490855038,0.568793137357909,-3.69099047699371,-4.23572950800272,0.512511650234451,0.602750366790353,4.82209455792405,4.78984602033207,4.35100379359079,4.15082761664853,5.47006931985344,4.07176863136891,3.60744186414079,5.11180591453349,4.2016460223114,4.93654288754435,4.1100498033486,0.395218468553654,-4.01266596262381,-3.63450939552069,-3.75862041363521,-3.32336397270043,-0.804161030093505,-3.69030124321348,-0.16783537726557,0.0408984663960439,0.603263985560352,1.08143331846338,3.913085968256,4.19410656826384,3.8309297374777,3.38647395680173,3.39508960826991,4.31539428646015,3.42434753466447,2.36030047597438,5.236912352498,2.89869397515798,3.47252320153835,4.08160451993928,3.22629883642809,1.24555288449069,0.554912315512532,1.23236228078236,0.332730498502956,1.58551340118318,1.19682125952149,1.80419406267488,2.19064645132073,1.51763106846545,1.44822535846626,0.654316890657359,0.045311704580703,1.40007276497472,2.30273080237261
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__,3.51563613476804,0.878395944387275,2.84999434984661,4.23327203005106,-4.61387392188084,2.25253114797392,3.84270853559399,1.50488649652824,3.37830015790023,3.57026983129827,0.495119907522582,1.46020059864157,1.03506804267059,-3.52015219614617,2.6280307761978,2.13354647370129,-3.23957452455375,-3.91173827632282,2.01795473812604,-3.92376369449134,-4.28615285128362,-3.14574728382562,-0.068601865333493,4.47275591245937,2.35297022410669,2.47980043784382,3.25136422705142,2.42546285554992,2.84649721120023,4.34732485294111,2.58176382674951,3.9040543816191,1.63041731024632,2.32664908132336,2.41358523850714,-3.75522824738876,-3.69319578541735,-0.545351675922593,1.38687557587845,-3.7399416288205,-0.0921606935086778,1.64517438869566,-3.45428341321124,-0.699339006182383,3.51181091861139,1.21508397786529,2.10663313856215,-4.05271818919788,3.08917586227062,1.59075987803254,-3.56372841937131,-0.37809632497153,2.28846487887351,-3.50931007641433,0.443737548258028,2.27395715064693,0.937399734700273,-3.83685337529768,1.83707117380876,1.41488785075986,-0.0130995173714545
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__,4.08974949776995,4.02158990961773,4.80006683581662,4.46155257896318,3.76491284885574,4.7529002907041,4.45310811096969,4.07435053434431,4.74476571337082,3.77367090388328,3.27535476204372,3.54247902165661,3.36842479433139,-3.52015219614617,-3.64912980911806,3.08492852538672,1.46779943657752,1.40180846974114,2.88100095548138,0.913687460529458,-4.28615285128362,-3.14574728382562,0.869667773259437,4.43729460223,4.58939290320683,4.80392068338916,4.17319513930119,4.50122115181346,4.70825914311659,4.19168200670916,4.49988271353378,4.20218251129325,4.82074123318608,4.03346115778264,2.73328352485787,2.54479626458236,2.53053871999307,3.16210416376428,2.97611078099503,2.93688206578231,2.28385186804018,3.20914992705301,0.847620506832705,2.69481609285436,1.97970620958046,0.809618869757129,2.46117815624305,3.62081635682887,4.48953515285792,3.48001771174547,3.98824704894777,4.23454587585526,3.30955652930079,2.99443667418892,3.85366860988894,3.38272181077906,3.55235951273647,3.72796760130381,3.25076450911676,3.5322058767302,3.3880978642907
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__,0.350827531170118,-4.05215112442138,0.638063625120699,-3.72793105510877,-0.05598475673645,-3.68352021736714,-3.70602256800139,-3.55080675380348,0.323251307189823,0.716802630337554,-0.982982002850431,-0.532229566048633,-2.86135516611163,2.010420963074,-3.64912980911806,-3.0156423183208,2.68007104371815,-3.91173827632282,-3.50036661304411,2.70950373045313,-4.28615285128362,1.37929187590885,-4.0828453056779,0.872142540643964,1.89034670215858,0.433806830231521,-0.149833154610739,2.15719886895524,1.06764114680809,0.478109940004847,0.612323180284005,-3.64792700573097,0.494064693595361,-4.37319836338734,-3.69389766382171,-3.75522824738876,1.78738111885847,-0.545351675922593,-3.83134704662315,1.54280556422037,-0.93945855389588,-3.97851379971623,1.03686250647123,-0.117417460732662,-1.49381183366133,-4.09845719719465,-3.56053939329493,-0.220784184302733,-0.831382045607359,-3.95196834522324,0.855978642267504,-0.848099954217266,-3.79826069724479,1.95834474250214,-1.4020891422403,-0.701572415589542,0.331263931129957,0.120234404727102,-1.38977282070862,0.596577527245909,0.112063625582552
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__,2.41033485794914,0.329829992638437,0.569070753633749,2.49580564318966,-4.61387392188084,0.995694854090914,1.44319120242375,-0.817501223761981,1.47593081712821,1.64175142495482,-1.60202121125666,0.654936119960922,1.62977515041728,-3.52015219614617,-0.328036240963758,2.20253934518825,-3.23957452455375,-0.996086803057235,-0.584734947318344,-3.92376369449134,-2.06365519042631,-3.14574728382562,-1.86036133456155,1.39666700876812,-0.403870141164953,0.985875412531561,1.9999891838309,-3.32336397270043,0.642757952842821,1.68208274433078,0.868256554421205,1.3045905054236,0.180407134740319,0.247207539643528,-3.69389766382171,-3.75522824738876,-0.777568238603068,1.11287640068094,0.588367879660673,-3.7399416288205,-0.497625801616842,-0.552050188640555,-3.45428341321124,-1.15887133556082,-4.00398559998272,0.283525773860349,1.75299309831857,2.17103204241925,3.30492671571377,1.31505399662747,-0.137273130742781,1.34912462311895,0.621457114617927,-0.0828755863574955,1.98793493882373,1.58080997008698,-3.68296249462098,2.70755605994317,1.77991275996881,0.527584655758957,1.96098150865056
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus,2.04111754023331,1.70646244284659,2.41864979375063,1.9177277924145,0.853833460632087,1.44767997783397,2.3876528112646,0.664103317162233,2.08683989945118,1.16482735286452,-0.603492381145527,1.50465236121241,2.88745213371508,-3.52015219614617,-3.64912980911806,2.42568289650246,-3.23957452455375,-0.222896914823753,2.42752662818686,-3.92376369449134,-4.28615285128362,-3.14574728382562,1.41047422923736,2.65813830515527,1.11855639427952,2.11434066434935,2.57474634844268,-3.32336397270043,1.76078832736803,2.91422642562341,2.47769446685531,3.34524602206828,0.732475717040359,1.87466395758031,1.28012621850886,1.28066953743668,1.16834191045224,0.0832569834997816,1.5691971326724,-3.7399416288205,1.79779080189859,1.79932506852292,0.442155398724541,-0.147270423882343,2.98636186215208,0.392725065825342,1.20092451601853,-4.05271818919788,1.42740042472829,1.39142697541205,-3.56372841937131,1.12598107180474,1.10980988253186,2.22965983748972,1.57683601299731,1.69632285720883,-0.256522733772162,1.6045091742072,1.47812608133549,-3.92847464899143,1.28618346675881
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limimaricola;__,-3.71748172716311,1.57154312494722,1.29730925400496,-0.524619242954701,-4.61387392188084,0.384785771767939,-3.70602256800139,1.37972335357424,-0.0822138009183409,-0.339250043911759,-0.180635530325494,-0.0903968137695923,-2.86135516611163,-3.52015219614617,-3.64912980911806,-3.0156423183208,-3.23957452455375,-0.222896914823753,-1.27788212787829,-3.92376369449134,0.05660834577378,-3.14574728382562,-4.0828453056779,-3.61902041183951,2.03847689420425,0.923355055550227,-0.069790446937203,-3.32336397270043,0.699916366682769,-3.69030124321348,0.267482693992275,0.52047154665793,1.02015778949214,0.117995808163521,-3.69389766382171,-3.75522824738876,-3.69319578541735,0.419729220120994,-3.83134704662315,-3.7399416288205,-4.26056247836925,-3.97851379971623,-0.250991781835404,-4.76766942614994,-0.395199544993217,0.283525773860349,-3.56053939329493,0.68208352723928,-3.90116663016522,-3.95196834522324,0.96133915792533,-3.58139838441542,-3.79826069724479,-3.50931007641433,-3.62455108917846,-3.43486151162618,0.331263931129957,-0.410393846335069,-0.51430408335472,-3.92847464899143,-3.84501636023229
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp.,0.66448509002516,-0.731041968046824,0.820385181914654,0.922299739981625,-4.61387392188084,0.6592226174697,0.462361949412021,-0.229714558859863,0.765084059468862,0.220365744023663,-1.75617189108391,0.160917614511312,3.89726892360006,1.57399362936187,3.67118330949454,2.09717882953042,0.774652256017571,2.10250285593646,3.95500743334729,2.71756829028986,3.40440495070882,2.82228158070529,3.43795603198649,1.67923398055313,-4.01266596262381,0.19741805216729,0.66109706160559,-0.00228538039812953,1.27528051158633,1.28373510399148,-0.263145557069896,1.23714922462807,-0.818121695370809,0.388286137903433,4.4634851010865,1.69937987229486,-3.69319578541735,1.66566622354596,3.83356101284625,1.33516619944212,3.43978643781612,2.37647333521999,1.8439539463804,2.91300037080922,4.4437243714211,3.38500310451125,0.698832572221292,-4.05271818919788,0.400761635685273,-0.882170580708747,-3.56372841937131,-3.58139838441542,-0.109430393924864,-3.50931007641433,-0.554791281853099,0.328047001591615,-0.361883249429988,-3.83685337529768,0.527149791473443,-0.406724581617876,-0.236243068685663
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;__,-0.984173535562222,-0.220216344280834,0.0700795875147602,-0.301475691640491,0.0935469772345137,-0.16175793460013,-3.70602256800139,-3.55080675380348,-1.46850816203823,-4.23572950800272,-4.67183167306943,-4.54649089601883,-2.86135516611163,-3.52015219614617,-3.64912980911806,-3.0156423183208,-3.23957452455375,-3.91173827632282,-0.584734947318344,-3.92376369449134,-4.28615285128362,-3.14574728382562,-4.0828453056779,-2.49515328934251,0.607730770513527,1.20293991776939,0.137848917841042,-0.00228538039812953,0.374493966248142,-3.69030124321348,-0.956292737629841,-1.42543860239738,-0.818121695370809,-4.37319836338734,-1.87687420264126,-3.75522824738876,1.21486192608714,-3.74866345549966,-3.83134704662315,-3.7399416288205,-4.26056247836925,-3.97851379971623,-3.45428341321124,-1.24588271255045,-4.00398559998272,-0.0301317849946923,-3.56053939329493,-4.05271818919788,-1.67867990599456,-3.95196834522324,-3.56372841937131,-3.58139838441542,-3.79826069724479,-3.50931007641433,-3.62455108917846,-3.43486151162618,-3.68296249462098,-1.10354102689501,-4.12309522679962,-3.92847464899143,-3.84501636023229
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter,4.57804537477219,1.69670626790123,5.39423668464532,6.16420236073675,2.90361879272903,4.5008231586013,6.33675749159728,2.84606042236766,5.45150501433941,4.81836744053314,1.78960671938935,3.65489672962443,-0.351226318449299,-3.52015219614617,-3.64912980911806,-3.0156423183208,-3.23957452455375,-0.30293962249729,-3.50036661304411,-3.92376369449134,-4.28615285128362,-3.14574728382562,-4.0828453056779,4.47745296195924,4.26505701062589,6.08389238541764,5.238477250464,2.14429546411933,4.03013477888634,5.81450267540503,5.11675179647056,5.68661714009748,3.97412065016984,3.488852472773,-3.69389766382171,-3.75522824738876,-3.69319578541735,0.930554843886986,0.182902771552509,-3.7399416288205,-1.75038877011221,-3.97851379971623,-3.45428341321124,-4.76766942614994,-0.577521101787172,-4.09845719719465,-1.05036728258797,1.41497103644874,3.96086029993328,1.04312028114383,1.1710596889074,0.677956349277784,0.726817630275754,0.5589782998149,1.8167866826279,1.86337694187199,-3.68296249462098,2.36842542565535,2.44320697737907,0.191112419137745,-3.84501636023229
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium,-1.90046426743638,0.537469357416683,-3.88702215112175,3.77266616326409,-0.717383238981816,2.76335677173991,3.72228831411058,1.83574074084523,3.40668916116292,3.43207307941325,-0.329055535443768,2.83889036037625,-2.86135516611163,-3.52015219614617,-3.64912980911806,-3.0156423183208,-3.23957452455375,-3.91173827632282,-3.50036661304411,-3.92376369449134,-4.28615285128362,-3.14574728382562,-4.0828453056779,-0.88571537690841,-4.01266596262381,-1.81748496837498,3.54527684925383,1.80782322749812,2.68474193198776,3.21741268461116,3.01776565871776,3.37035194319936,1.34684201974719,2.5283523013997,-3.69389766382171,-3.75522824738876,0.98602035365829,2.26555591061932,2.67702607644543,0.910283005476856,1.62549080356566,2.56146512056982,-0.0278482305211956,1.58196868836438,-4.00398559998272,-4.09845719719465,-3.56053939329493,-1.54254002428505,-0.831382045607359,3.96762504540945,1.19772793598956,2.43281126157039,4.21317282027822,2.12539882716531,3.69574269688611,4.76310648817372,1.85973278103039,-1.614366650661,-4.12309522679962,-0.5020347614222,3.97093402403296
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium,4.2076715864753,3.08544861065976,3.32364097037085,3.86363794146982,2.32415857060347,3.42176100385598,4.34441654491132,3.2566406311426,3.97535150980046,3.64625573827619,2.05418746056773,2.47455254369194,4.477087418853,3.0884986493004,2.78794516074181,2.37087466000746,-3.23957452455375,0.823071640358934,4.20414472073855,2.7873640522254,2.42498117930583,-3.14574728382562,2.35423235581213,4.00463375131334,2.52732361125147,3.39472969911965,3.48115232108429,2.70576482070408,2.92753842120336,4.07997801712915,3.61635425665269,3.90888920167369,2.643139927034,2.47754772576424,2.61176216709088,2.11357866037178,0.957032816785038,2.35881340410591,3.93892152850407,2.24373488522237,2.20565112073271,3.23440959381225,1.03686250647123,2.19395246181712,3.4298120834453,2.97346422501951,1.49516398901647,3.84310117043466,5.31922072283892,3.48365407938885,1.97898238405977,3.32628731567837,4.17680517610734,2.8562863357081,3.94501838847717,4.27101481086918,1.42987621979807,4.1725307307057,4.09916490544807,3.73351996935142,3.27031482863432
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana,1.92817712905272,0.329829992638437,1.56759958374488,1.71342732890177,1.36205830269802,1.74441188580567,1.90647588142074,0.905265373979121,2.08683989945118,1.48328108398305,0.323269650595924,1.46774780427696,-2.86135516611163,-3.52015219614617,1.18831124840433,-3.0156423183208,-3.23957452455375,-3.91173827632282,-3.50036661304411,0.665851296624876,-1.08282593741458,-3.14574728382562,-4.0828453056779,2.43210039581469,-0.403870141164953,1.4596597646172,1.87611970211811,2.37520102076903,1.61620709855693,1.95537607933047,2.18785954104242,1.71005561353177,1.65480876337048,0.893834704568579,-3.69389766382171,0.895007056624694,-3.69319578541735,2.5513565149714,0.288263287210336,1.39125566609317,-0.364094408992319,1.564205326162,-3.45428341321124,0.227423025559068,-0.934196045725903,-0.0841990062649671,-3.56053939329493,0.808835232878424,1.26575907317188,2.23451430326291,0.0450484260511743,1.5497953185811,1.70764688328748,0.981835150634934,1.84310399094527,2.40748854327145,-0.613197677710895,1.3474640712173,1.76296320165504,1.20271333081623,1.08551277129666
