feature	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	d__Bacteria;__;__;__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales	d__Bacteria;p__Proteobacteria;__;__	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales	d__Eukaryota;__;__;__	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	d__Archaea;__;__;__	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales	d__Bacteria;p__Patescibacteria;c__Parcubacteria;__	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales	d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86_clade	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__GWA2-38-13b	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Nomurabacteria	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	d__Bacteria;p__Patescibacteria;c__ABY1;__	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__Dojkabacteria	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	d__Bacteria;p__Abditibacteriota;c__Abditibacteria;o__Abditibacteriales	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales	d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade)	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria	d__Bacteria;p__Planctomycetota;c__OM190;o__OM190	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1)	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B)	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales	d__Bacteria;p__Patescibacteria;__;__	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales	d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;__	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria	d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Entomoplasmatales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__Gitt-GS-136	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales	d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2	d__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__PAUC43f_marine_benthic_group	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales	d__Bacteria;p__Firmicutes;c__Bacilli;__	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119
101112C14	-14.1124841738489	-4.75521596878738	-13.6743630614571	-1.15844620643071	-1.51582099270503	-4.59589452847152	NA	-7.38940129292364	-7.06809005449049	-15.8967554827935	NA	-18.0666804842358	-15.7447523893485	-3.46647718018198	-13.1359431466729	-8.39072345129407	-9.51209163255818	-8.75266378033446	-11.5197860243482	-12.7447523893485	-12.6072488655985	NA	NA	NA	NA	NA	-14.2086994891082	NA	NA	-16.7447523893485	-17.0666804842358	NA	NA	-14.6072488655985	-8.28122801607728	NA	-13.5431185281788	NA	-14.8187529707922	NA	-17.4817179835147	-9.37843017510264	-16.0666804842358	NA	-9.39072345129407	-15.8967554827935	NA	-16.0666804842358	-14.9792176429855	NA	NA	NA	NA	-15.3662407660947	NA	NA	-14.4817179835147	NA	NA	NA	NA	-15.8967554827935	-18.0666804842358	-15.7447523893485	NA	NA	NA	-12.1597898886273	-7.542628565518	NA	NA	-16.4817179835147	NA	NA	-15.1597898886273	NA	NA	NA	NA	NA	NA	NA	-16.4817179835147	NA	-14.8187529707922	NA	-17.0666804842358	NA	NA	NA	-17.0666804842358	NA	NA	NA	NA	-13.0894005607359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.0666804842358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.7447523893485	NA	-18.0666804842358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
101112C4	-12.0568216119104	-3.8468841583282	-11.6586017306918	-1.55813748517177	-1.43902577490157	-2.82596611523004	NA	-10.2399439157343	-7.6939198251136	-12.9201869198885	NA	-12.7253707429045	NA	-4.83649934557474	-10.6768408489768	-12.2399439157343	-8.80738631741239	-8.08699199289566	-12.0857729856065	-14.0472988377919	-10.9687968641131	-13.2291371607777	-12.0006056023438	NA	NA	NA	-11.9115220587614	NA	NA	-12.0857729856065	-15.1253013497931	NA	NA	-14.2077635099851	-9.75995097461464	NA	-10.9598359965415	NA	NA	NA	NA	-10.9158479841642	NA	NA	-6.99030468165377	-14.2077635099851	NA	-13.1867018944573	NA	NA	NA	NA	-14.250832231877	NA	-14.9732982563481	NA	-11.3352244191674	NA	NA	NA	-16.9732982563481	NA	NA	NA	NA	-14.6513701614607	NA	-10.5270420264585	-5.70826931388992	NA	-15.2077635099851	NA	-15.7102638505143	-13.7102638505143	NA	NA	NA	NA	-14.540338849072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.2291371607777	NA	-14.1659433342905	NA	NA	-16.9732982563481	-12.8357947325981	NA	-15.2077635099851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.7716643951784	NA	-15.7102638505143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.4372453561079	NA	NA	-14.2952263512354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
101112C9	-13.1051793598885	-5.35637662018599	-11.9969264692365	-0.891814718143961	-1.87973715133116	-3.77927528522997	NA	-6.88387472304991	-7.7526629451677	-15.6715261824423	NA	-13.7572560564682	NA	-3.96615963164712	-11.8021102922524	-8.9520057227355	-9.34267867361514	-10.7066299833982	-11.9373376729467	-13.1051793598885	-12.501601181	-15.2020408991411	-13.3275717812249	-15.2020408991411	NA	NA	-13.9457011458813	-16.5646109785258	-17.7870033998622	-13.3946859770835	-16.3719659005834	NA	NA	NA	-8.57917560628232	-15.9125342819461	-13.3495980875549	NA	-16.050037805696	NA	NA	-12.6577203829173	-16.5646109785258	NA	-8.87212001350018	NA	NA	-15.050037805696	NA	-15.9125342819461	NA	NA	-15.050037805696	NA	NA	NA	-12.8328070894754	NA	NA	NA	-16.7870033998622	NA	NA	NA	NA	NA	NA	-11.6508667118762	-8.30857081929488	NA	NA	-16.050037805696	NA	NA	-16.7870033998622	NA	NA	NA	-15.3719659005834	NA	NA	NA	NA	NA	-14.4650753049749	NA	-17.3719659005834	NA	-15.2020408991411	-15.6715261824423	NA	NA	NA	NA	NA	-12.4650753049749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.1431472100875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.050037805696	NA	NA	NA	NA	-16.3719659005834	NA	NA	NA	NA	-16.5646109785258	NA	-14.9796484778046	NA	NA	NA	NA	NA	NA	NA	NA
101112H14	-15.0087678081225	-4.59223414792295	-14.8388428066802	-1.21668292136995	-1.56443229621719	-4.47349243150173	NA	-5.13618911072745	-6.56504720746596	-17.0087678081225	NA	-18.0087678081225	NA	-3.52328437520172	-12.5825030534204	-8.12154719265415	-9.34520970390526	-10.5009731679238	-14.0087678081225	-12.8794847911776	-14.8388428066802	-15.101877212514	NA	-16.6868397132352	-15.5493361894852	-15.6868397132352	-14.3083280899814	NA	NA	-14.5493361894852	-17.0087678081225	NA	NA	-14.150786812995	-8.20867682049754	-15.6868397132352	-14.3649116183478	NA	NA	NA	NA	-10.4275672261976	NA	NA	-8.77036306879746	-16.6868397132352	NA	NA	-16.4238053074014	NA	NA	NA	-14.6868397132352	NA	NA	NA	-13.5825030534204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.7799491176267	-7.91667139313174	-12.1885888457073	-17.4238053074014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.2143519417724	-14.150786812995	NA	-18.0087678081225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.0087678081225	NA	NA	NA	NA	NA	-16.2014128860649	NA	NA	NA	-9.69135519435767	NA	NA	NA	NA	NA	NA	NA	-17.0087678081225	NA	NA	NA	NA
101112H4	-10.5770569514927	-4.01590091185452	-10.5273543346164	-1.38188391209949	-1.86128951013602	-2.25717536484064	-15.2509703751236	-9.37348441808384	-8.00754581500373	-10.9176973066422	NA	-15.3289728871248	NA	-5.10913212628852	-7.32397220606648	-14.5447015781803	-8.94430903688952	-9.12060303265527	-10.1814852748023	-14.2134956697049	-10.5800346512926	-13.770977434004	-11.4932733393733	-15.1769697936798	-11.6040801252592	-14.0394662699299	-11.1814852748023	NA	-15.4988978885672	-9.89156757481755	NA	-18.4988978885672	NA	-13.7175381750425	-9.03027384564914	NA	-10.4599788992749	NA	-14.0394662699299	NA	NA	-11.9675164280508	NA	NA	-7.68311434443897	NA	NA	NA	-16.3289728871248	-17.1769697936798	-15.1769697936798	NA	-15.6915429665096	-14.4114350473168	NA	NA	-9.85504169879244	NA	-13.9443090368895	-14.3696148716222	NA	NA	-14.4545037692087	NA	NA	NA	NA	-11.3289728871248	-6.70793855486834	NA	NA	-15.4114350473168	NA	NA	-14.7440103864037	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.4545037692087	NA	NA	NA	NA	NA	NA	-15.5920072929586	NA	-14.0726331338651	NA	-18.4988978885672	NA	NA	NA	NA	NA	NA	NA	NA	-14.9753359325101	NA	-15.6915429665096	NA	NA	NA	-12.9753359325101	NA	NA	NA	-13.0559543927184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.4988978885672	NA	NA	NA	NA	NA	NA	NA	NA	-13.884188044452	NA	NA	NA
