feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6749	timepoint	timepoint	-0.994688507284983	0.0661888089000568	63	63	1.35146693393007e-20	1.11631168742624e-17
FUCCAT.PWY	timepoint	timepoint	-1.37596140156139	0.100452329436915	63	63	9.66514676172297e-19	3.99170561259159e-16
DHGLUCONATE.PYR.CAT.PWY	timepoint	timepoint	-1.76241616811654	0.144313215893765	63	61	1.26502964037008e-17	3.48304827648562e-15
PWY.5654	timepoint	timepoint	0.773279396097819	0.0647929660076139	63	63	1.73958510356367e-17	3.59224323885897e-15
DTDPRHAMSYN.PWY	timepoint	timepoint	-0.165013020403771	0.0136978557714104	63	63	2.97812107367101e-17	4.91985601370451e-15
PWY.6263	timepoint	timepoint	-1.09313732151114	0.091090581539582	63	62	4.59290197486968e-17	6.32289505207059e-15
PWY.5647	timepoint	timepoint	0.804447887074454	0.0698874245386613	63	63	7.96226711192392e-17	9.39547519207022e-15
PWY1G.0	timepoint	timepoint	-1.37668527357927	0.129830709341576	63	62	2.21703631183114e-15	2.28908999196565e-13
HCAMHPDEG.PWY	timepoint	timepoint	-1.50895907750883	0.139654062788257	63	60	6.43006521995732e-15	4.58180674693362e-13
PWY.6690	timepoint	timepoint	-1.50895907750883	0.139654062788257	63	60	6.43006521995732e-15	4.58180674693362e-13
PWY.6944	timepoint	timepoint	-1.40887490930775	0.133396234958826	63	62	5.22699686023325e-15	4.58180674693362e-13
PWY0.1277	timepoint	timepoint	-1.49777050504698	0.138779678151187	63	60	6.65637784058152e-15	4.58180674693362e-13
X1CMET2.PWY	timepoint	timepoint	0.0356817993400549	0.00335633704934348	63	63	9.32333012296242e-15	5.92390052428228e-13
PWY.5989	timepoint	timepoint	-0.0343304415672109	0.00327785091571817	63	63	1.27586190843362e-14	7.52758525975835e-13
P461.PWY	timepoint	timepoint	-0.470298496419497	0.0447929685713977	63	63	1.37975079924068e-14	7.59782773448532e-13
PWY.6397	timepoint	timepoint	-1.46944370352213	0.145743552865442	63	62	1.56543196742605e-14	8.08154253183701e-13
PWY0.1061	timepoint	timepoint	0.0573556310243277	0.00541370932732008	63	63	2.77051226749951e-14	1.34614301938506e-12
PWY.6467	timepoint	timepoint	0.0609215392615316	0.00606612357652607	63	63	8.09878760200709e-14	3.71644364403214e-12
PWY.6383	timepoint	timepoint	-1.34321488100456	0.139636525564547	63	62	1.21792295249693e-13	5.29475978296034e-12
GLUCONEO.PWY	timepoint	timepoint	0.0284626412714045	0.00290930410167828	63	63	1.46995524653683e-13	6.07091516819709e-12
PWY.6505	timepoint	timepoint	0.623317778562198	0.0667650504575097	63	63	3.74960904389936e-13	1.40780775920949e-11
PWY.7007	timepoint	timepoint	-1.38207337918796	0.148005292520581	63	62	3.74131531867752e-13	1.40780775920949e-11
PWY.6731	timepoint	timepoint	-1.97546520657278	0.206896208905911	63	51	4.41850100358813e-13	1.586818186506e-11
PWY.6641	timepoint	timepoint	0.597201627079465	0.062432833562439	63	63	4.82839995597949e-13	1.66177431818294e-11
PWY.6210	timepoint	timepoint	0.701724061570458	0.075820896372573	63	63	5.46909197519261e-13	1.80698798860364e-11
PWY.5655	timepoint	timepoint	0.609854553428456	0.0663567494230438	63	63	6.35494750898893e-13	2.01891793939417e-11
PWY.7371	timepoint	timepoint	-0.805210428612524	0.0856692974283819	63	63	7.11781480515293e-13	2.17752408483567e-11
PWY0.845	timepoint	timepoint	-0.493333072446484	0.0526360359024861	63	63	9.46548881809201e-13	2.79231920133714e-11
PWY.7373	timepoint	timepoint	-0.810988085487103	0.0872258421492795	63	63	1.01342140678247e-12	2.88650373104249e-11
PWY.5417	timepoint	timepoint	-0.362114903748202	0.040409051744355	63	63	2.20416627283522e-12	5.87303658503836e-11
PWY.5431	timepoint	timepoint	-0.362114903748202	0.040409051744355	63	63	2.20416627283522e-12	5.87303658503836e-11
PWY.7616	timepoint	timepoint	-1.38452921461445	0.156674222860824	63	62	2.35673357793443e-12	6.08331854804325e-11
PWY0.1338	timepoint	timepoint	-2.00686270990014	0.21974137973999	63	62	2.65885382773575e-12	6.6551917021507e-11
OANTIGEN.PWY	timepoint	timepoint	-0.0856004358630597	0.00959769474460816	63	63	3.1452252047448e-12	7.64104711505648e-11
ASPASN.PWY	timepoint	timepoint	-0.262389726636184	0.0293936682055571	63	63	4.77920545268166e-12	1.08260436870975e-10
PWY.5304	timepoint	timepoint	-1.2144161222747	0.135520054771995	63	63	4.71091602793107e-12	1.08260436870975e-10
PWY.6282	timepoint	timepoint	-0.0277371714649783	0.00319667245428805	63	63	4.84943845547953e-12	1.08260436870975e-10
ARGDEG.PWY	timepoint	timepoint	-1.98752975748987	0.222982387343912	63	63	5.28520487486808e-12	1.09139480666026e-10
ENTBACSYN.PWY	timepoint	timepoint	-0.330735407110313	0.0376548763447297	63	63	5.11974246949126e-12	1.09139480666026e-10
ORNARGDEG.PWY	timepoint	timepoint	-1.98752975748987	0.222982387343912	63	63	5.28520487486808e-12	1.09139480666026e-10
PWY.7374	timepoint	timepoint	-1.49725363463757	0.17277191304647	63	61	5.92874928930715e-12	1.19442607633359e-10
GALLATE.DEGRADATION.I.PWY	timepoint	timepoint	-0.362336235649813	0.0416152603682836	63	63	8.29654559406317e-12	1.55912884380073e-10
GALLATE.DEGRADATION.II.PWY	timepoint	timepoint	-0.361609301391703	0.0416188045625585	63	63	8.87155637513733e-12	1.55912884380073e-10
METHYLGALLATE.DEGRADATION.PWY	timepoint	timepoint	-0.360885890752647	0.0413957003368618	63	63	7.97646152591961e-12	1.55912884380073e-10
P184.PWY	timepoint	timepoint	-0.359650390567357	0.041382149897004	63	63	8.76950810085821e-12	1.55912884380073e-10
PWY.6338	timepoint	timepoint	-0.357439095424736	0.0411314376211065	63	63	8.68883936556736e-12	1.55912884380073e-10
PWY.7097	timepoint	timepoint	-0.357439095424736	0.0411314376211065	63	63	8.68883936556736e-12	1.55912884380073e-10
PWY.5183	timepoint	timepoint	-1.31776988970569	0.157118890043752	63	60	1.07419192190988e-11	1.84850526561992e-10
PWY.5741	timepoint	timepoint	0.444776053349464	0.0512769565906441	63	63	1.23381891734369e-11	2.03826885145178e-10
PWY.6182	timepoint	timepoint	-0.343399029769482	0.0403793360922867	63	63	1.21693430929592e-11	2.03826885145178e-10
PWY.7098	timepoint	timepoint	-0.350534575508699	0.0409505464958711	63	63	1.38622046170644e-11	2.2451335320971e-10
NONOXIPENT.PWY	timepoint	timepoint	-0.0251647823644394	0.00299628109369784	63	63	1.46029336291229e-11	2.31961984185684e-10
PWY.6404	timepoint	timepoint	-1.39008506263157	0.165601269659868	63	55	1.59701119432375e-11	2.48892688021022e-10
ORNDEG.PWY	timepoint	timepoint	-1.63600472216382	0.192166708627667	63	41	1.70679501110816e-11	2.61076422069508e-10
PWY.5103	timepoint	timepoint	0.0281806362087355	0.00331350221976964	63	63	2.24112306415179e-11	3.36575936543523e-10
PWY0.41	timepoint	timepoint	-1.97371963420124	0.242412496947496	63	59	2.80638362309218e-11	4.13941584406096e-10
PWY0.1297	timepoint	timepoint	0.22639365085511	0.0278226802969071	63	63	2.8616406378532e-11	4.14686871380131e-10
PWY.6713	timepoint	timepoint	-2.23065001057363	0.272094515239463	63	43	3.26801578768614e-11	4.65410524246337e-10
PWY.6629	timepoint	timepoint	-1.94861234772721	0.241026801464833	63	57	3.51480415427788e-11	4.92072581598904e-10
PWY.6470	timepoint	timepoint	-1.3112448535036	0.161758956236195	63	62	3.91249539700497e-11	5.38620199654351e-10
PWY.6948	timepoint	timepoint	-1.2786895408203	0.156826428960163	63	54	4.24996297010601e-11	5.75486789066814e-10
PWY.6969	timepoint	timepoint	0.0798980164255818	0.00983666957119003	63	63	4.59762137590437e-11	6.12521815564034e-10
PWY.5022	timepoint	timepoint	-0.237601271048205	0.0289699265950562	63	63	5.23302701746951e-11	6.86107986734891e-10
KDO.NAGLIPASYN.PWY	timepoint	timepoint	-0.180133379907622	0.0220334739412649	63	63	5.95808622562341e-11	7.68965503494522e-10
PWY.7255	timepoint	timepoint	-1.39696345961526	0.176462851600878	63	61	6.80374894022197e-11	8.64599480711284e-10
PWY.5971	timepoint	timepoint	-1.03366298359026	0.129211934339017	63	63	7.6227116864788e-11	9.53993917125984e-10
PWY.6562	timepoint	timepoint	-0.242165513755172	0.0307844551355408	63	63	1.04891952132522e-10	1.29314555912631e-09
FUC.RHAMCAT.PWY	timepoint	timepoint	-2.05832025318419	0.255690227665953	63	59	1.08127140922229e-10	1.31342674120237e-09
GLYCOL.GLYOXDEG.PWY	timepoint	timepoint	-1.82000332641552	0.231475876149258	63	60	1.10216462495642e-10	1.31940286987537e-09
P281.PWY	timepoint	timepoint	-0.333139038431037	0.0418712480068263	63	63	1.22212141233983e-10	1.442103266561e-09
PWY.7664	timepoint	timepoint	-0.0242435196013669	0.00310061068800408	63	63	1.26716671038364e-10	1.47419676447449e-09
P105.PWY	timepoint	timepoint	0.0762641347603808	0.00974229622169907	63	63	1.29597409996216e-10	1.48677028690104e-09
PWY.5005	timepoint	timepoint	-1.2555777227887	0.161424320972714	63	62	1.41420275762486e-10	1.60018010657278e-09
PWY0.862	timepoint	timepoint	-0.0226633207809579	0.00293590172297133	63	63	1.95006698519322e-10	2.17669639158054e-09
PWY.5973	timepoint	timepoint	-0.0258534021968654	0.00338276533137885	63	63	2.40468357753102e-10	2.64835818005416e-09
PWY0.781	timepoint	timepoint	0.0558572329558646	0.00730500075451674	63	63	2.44715218602762e-10	2.6596680337616e-09
PWY.7295	timepoint	timepoint	-2.13515738145596	0.273826263129736	63	58	2.85817574805217e-10	3.06604307518324e-09
FASYN.ELONG.PWY	timepoint	timepoint	-0.0255595951437251	0.00336878305793757	63	63	3.03161236602607e-10	3.21039976197119e-09
PWY.6122	timepoint	timepoint	0.0246893896173992	0.00330499343130025	63	63	3.93519825027768e-10	4.0630921934117e-09
PWY.6277	timepoint	timepoint	0.0246893896173992	0.00330499343130025	63	63	3.93519825027768e-10	4.0630921934117e-09
ECASYN.PWY	timepoint	timepoint	-2.34280762975519	0.306503136781907	63	59	5.17425819741549e-10	5.27646576674716e-09
GLYCOLYSIS.E.D	timepoint	timepoint	0.0668665883135895	0.0090636892493032	63	63	5.67239565447368e-10	5.7139009885308e-09
CATECHOL.ORTHO.CLEAVAGE.PWY	timepoint	timepoint	-0.319660360094382	0.0426382857388336	63	63	6.6586603111007e-10	6.62657038189058e-09
PWY0.1415	timepoint	timepoint	-0.261801626151635	0.0354855278986629	63	63	9.38677769502428e-10	9.23033140010721e-09
PWY.7003	timepoint	timepoint	-1.24959606474228	0.167706749533262	63	63	9.86920760802968e-10	9.59054762850885e-09
SALVADEHYPOX.PWY	timepoint	timepoint	-0.119639417433863	0.0164208795939512	63	63	1.00898925886892e-09	9.69098985843871e-09
PWY0.1296	timepoint	timepoint	0.226936959704728	0.0315438868787882	63	63	1.16564186284591e-09	1.10668986058704e-08
PWY.5178	timepoint	timepoint	-1.57484264643372	0.214559545021334	63	63	1.41298425363752e-09	1.32627840170976e-08
PWY.6185	timepoint	timepoint	-0.892342986744009	0.121930240877459	63	63	1.47624740755046e-09	1.37009029060301e-08
P441.PWY	timepoint	timepoint	-1.2395749481858	0.171177677003686	63	63	1.52144807110737e-09	1.39635122970521e-08
PWY.7377	timepoint	timepoint	-1.44193344526326	0.20295256737777	63	60	2.15450801456993e-09	1.95563035168656e-08
GLCMANNANAUT.PWY	timepoint	timepoint	-1.27154116241995	0.178179499763542	63	63	2.238553733586e-09	2.00983193906743e-08
PWY.7242	timepoint	timepoint	-0.181529433864337	0.0255663052072956	63	63	2.63560657195771e-09	2.34087207358825e-08
RHAMCAT.PWY	timepoint	timepoint	-1.60082083783608	0.225033325177251	63	61	3.12491029745863e-09	2.74593181457535e-08
PWY.6728	timepoint	timepoint	-0.570664180434863	0.0805319192491049	63	63	3.35931203757691e-09	2.92083341372477e-08
GLUCARDEG.PWY	timepoint	timepoint	-1.97738430069203	0.279032592919558	63	62	4.10836526536603e-09	3.53490594707535e-08
PWY.5861	timepoint	timepoint	-0.288127234786436	0.0413006939379666	63	63	4.52943934720044e-09	3.85702773277068e-08
PWY.6396	timepoint	timepoint	-0.925563469401239	0.13278720552009	63	63	4.84453358424629e-09	4.0832497352933e-08
PWY.7221	timepoint	timepoint	0.0212258675925416	0.00311228893716691	63	63	5.06815593201476e-09	4.22858262610524e-08
PWY.5507	timepoint	timepoint	-1.55018084230087	0.227968702474727	63	58	5.48229704742867e-09	4.52837736117608e-08
PWY.5838	timepoint	timepoint	-0.258329803710177	0.0374950327786064	63	63	6.32148735175644e-09	5.16985005203051e-08
BRANCHED.CHAIN.AA.SYN.PWY	timepoint	timepoint	0.0287841061662746	0.00415216833178509	63	63	7.01955595465216e-09	5.61081106173723e-08
METHGLYUT.PWY	timepoint	timepoint	-1.73029272266214	0.249764734485291	63	63	7.0223556158004e-09	5.61081106173723e-08
PWY.5154	timepoint	timepoint	0.0433137975047749	0.00632195494115326	63	63	7.06445944819216e-09	5.61081106173723e-08
PWY.6957	timepoint	timepoint	-1.42477359323617	0.205756860612833	63	43	7.18912149359361e-09	5.65544224162697e-08
PWY.5897	timepoint	timepoint	-0.266493944756793	0.0389967122970976	63	63	7.71780180950387e-09	5.90268916171314e-08
PWY.5898	timepoint	timepoint	-0.266493944756793	0.0389967122970976	63	63	7.71780180950387e-09	5.90268916171314e-08
PWY.5899	timepoint	timepoint	-0.266493944756793	0.0389967122970976	63	63	7.71780180950387e-09	5.90268916171314e-08
HOMOSER.METSYN.PWY	timepoint	timepoint	0.173316780855914	0.0257119910372097	63	63	8.50811569565654e-09	6.44743446294707e-08
PWY.6339	timepoint	timepoint	-0.704208025022573	0.104576847144521	63	45	8.81888235410224e-09	6.62217893135314e-08
PWY0.1298	timepoint	timepoint	0.207003261896164	0.0308457986539982	63	63	9.32857215567584e-09	6.9418023428723e-08
GALACTARDEG.PWY	timepoint	timepoint	-1.8794978823094	0.275599923636715	63	62	1.10506546038451e-08	8.07773513520007e-08
GLUCARGALACTSUPER.PWY	timepoint	timepoint	-1.8794978823094	0.275599923636715	63	62	1.10506546038451e-08	8.07773513520007e-08
PWY.722	timepoint	timepoint	-2.02069842257051	0.296631351144072	63	54	1.16918858480887e-08	8.39782409610548e-08
PWY.7228	timepoint	timepoint	0.0199369906826088	0.00301752007585158	63	63	1.16599884401733e-08	8.39782409610548e-08
P125.PWY	timepoint	timepoint	-1.01997706493548	0.151399869157646	63	63	1.22866161626397e-08	8.74891806063826e-08
GLUCUROCAT.PWY	timepoint	timepoint	-0.299412015042552	0.0446633521021846	63	63	1.27163683827579e-08	8.97753870440854e-08
PWY.6125	timepoint	timepoint	0.0198481212170791	0.00302022212179093	63	63	1.33851043203488e-08	9.36957302424418e-08
PWY490.3	timepoint	timepoint	-1.17018259884431	0.174514542855712	63	63	1.47523747156024e-08	1.0239883626124e-07
PWY.6906	timepoint	timepoint	-0.296072405429661	0.0449155576295498	63	63	1.52685411819039e-08	1.05098458468772e-07
PWY.6386	timepoint	timepoint	0.0290100307019869	0.00434623270146084	63	63	1.59094314194779e-08	1.07714675020399e-07
TCA	timepoint	timepoint	0.0330046198879399	0.00499056803712645	63	63	1.57868655285395e-08	1.07714675020399e-07
PWY.5677	timepoint	timepoint	-1.36590336704971	0.208595629255422	63	54	1.66854029987795e-08	1.12049942089365e-07
P101.PWY	timepoint	timepoint	-0.171248842928255	0.026161028584626	63	63	1.94865855546056e-08	1.29805803775034e-07
PWY.6519	timepoint	timepoint	-0.0212803642563623	0.00327259260130978	63	63	2.33301608566646e-08	1.5416570294084e-07
GLYCOLYSIS	timepoint	timepoint	0.0238724770661209	0.0036145920862495	63	63	2.39725825054129e-08	1.57153596424374e-07
PWY.7446	timepoint	timepoint	-2.15487614230748	0.32814544797866	63	57	2.47850269410898e-08	1.61200253963308e-07
PWY.6565	timepoint	timepoint	-0.279415095356379	0.0432256338027109	63	63	2.77959265483148e-08	1.79370588507094e-07
PWY.1501	timepoint	timepoint	-1.5268626313243	0.235702822523294	63	43	3.09968268160396e-08	1.98475805814331e-07
PWY.5863	timepoint	timepoint	-0.306137248612907	0.0476495330366256	63	63	3.3527520795722e-08	2.13028709055895e-07
PWY.5651	timepoint	timepoint	0.550438799567842	0.0878389881108717	63	63	5.02470991961291e-08	3.16825220885516e-07
PWY.5347	timepoint	timepoint	0.111145423152906	0.0177257609118146	63	63	5.08488411729647e-08	3.17745366159798e-07
PWY.7254	timepoint	timepoint	-0.12493946522352	0.0199074606858963	63	63	5.11623894664081e-08	3.17745366159798e-07
ANAGLYCOLYSIS.PWY	timepoint	timepoint	0.117581860324023	0.0188074538914688	63	63	5.34417868640222e-08	3.29424745893152e-07
PPGPPMET.PWY	timepoint	timepoint	0.1519600132826	0.0242311245907231	63	63	5.70370791362166e-08	3.48982424937148e-07
PWY.5837	timepoint	timepoint	-0.315515599453805	0.0503337333170692	63	63	5.92013993935027e-08	3.59561440434068e-07
REDCITCYC	timepoint	timepoint	-0.105269216032411	0.0168979619070356	63	63	5.97175727878748e-08	3.60049015494778e-07
NADSYN.PWY	timepoint	timepoint	0.530159010146071	0.0852743672695446	63	63	6.05946934352897e-08	3.62689976648908e-07
PWY.5101	timepoint	timepoint	0.0296105096778486	0.00470987967599972	63	63	7.4327081472687e-08	4.41684671197407e-07
PWY.2941	timepoint	timepoint	-1.17441188242753	0.19351622329189	63	62	9.4271904436757e-08	5.56204236176866e-07
PWY.5705	timepoint	timepoint	0.377183883632911	0.0616907429149946	63	63	1.29632142405992e-07	7.59405316506025e-07
P4.PWY	timepoint	timepoint	0.0521310243972044	0.00866069468583091	63	63	1.33586391931284e-07	7.77058871374931e-07
CENTFERM.PWY	timepoint	timepoint	-1.12246397332035	0.187969860555912	63	62	1.37090026937818e-07	7.8636362674054e-07
PWY.6590	timepoint	timepoint	-1.12075085946751	0.187661102323885	63	62	1.36723810316412e-07	7.8636362674054e-07
PWY.7200	timepoint	timepoint	0.0842345452493394	0.014066930989459	63	63	1.4969826350482e-07	8.52763901068838e-07
MET.SAM.PWY	timepoint	timepoint	0.105581404513449	0.0177939525042136	63	63	1.78142899845284e-07	1.00099343722588e-06
P164.PWY	timepoint	timepoint	-1.18911023419283	0.200301071785197	63	62	1.77447825903056e-07	1.00099343722588e-06
PWY.5181	timepoint	timepoint	-0.75953061186985	0.126439618021379	63	63	1.90474426016444e-07	1.06305321547015e-06
PWY.7391	timepoint	timepoint	-1.05317204617018	0.179351360122161	63	62	2.00714131978745e-07	1.11268371150633e-06
LACTOSECAT.PWY	timepoint	timepoint	-1.08341079720962	0.186182502802578	63	62	2.45854476001328e-07	1.34542119075571e-06
LEU.DEG2.PWY	timepoint	timepoint	0.0440432695556069	0.00754459234880795	63	63	2.45954721312484e-07	1.34542119075571e-06
PWY.6471	timepoint	timepoint	-1.12996126998267	0.19506349862474	63	62	2.71822893102543e-07	1.47714282699145e-06
PWY.3781	timepoint	timepoint	0.153519297181528	0.0261804743481003	63	63	2.86784687404779e-07	1.54826243004149e-06
ILEUSYN.PWY	timepoint	timepoint	0.0330891556622984	0.00561204064324886	63	63	3.04648783111852e-07	1.61307624904096e-06
TRPSYN.PWY	timepoint	timepoint	0.0205835536804183	0.00353715207962799	63	63	3.02640704521124e-07	1.61307624904096e-06
VALSYN.PWY	timepoint	timepoint	0.0330891556622984	0.00561204064324886	63	63	3.04648783111852e-07	1.61307624904096e-06
PWY.6628	timepoint	timepoint	-0.0377681727358655	0.00647434909784596	63	63	3.31489501097271e-07	1.74401482742896e-06
PWYG.321	timepoint	timepoint	-0.0673531428680011	0.0116396860157411	63	63	3.49053039880771e-07	1.82479627178175e-06
P261.PWY	timepoint	timepoint	-1.29068348842538	0.225556412979969	63	60	4.12862247057682e-07	2.14480639037513e-06
HEXITOLDEGSUPER.PWY	timepoint	timepoint	-1.19762772836774	0.211341813769756	63	63	5.07658183604632e-07	2.62078537285891e-06
PWY.5265	timepoint	timepoint	-1.1243957107392	0.202686552870076	63	62	6.89986597778563e-07	3.53993124077698e-06
PWY.4361	timepoint	timepoint	-1.26741986766077	0.228211857533609	63	56	7.80769119712524e-07	3.9809585980404e-06
PWY.7527	timepoint	timepoint	-1.26519193229288	0.227895492528609	63	56	7.86952010156618e-07	3.98786724165256e-06
TEICHOICACID.PWY	timepoint	timepoint	-0.932051172262972	0.16970515653686	63	63	8.49912311893959e-07	4.28065591234396e-06
PWY.6876	timepoint	timepoint	-1.215137906671	0.217568238702918	63	63	8.96065142798012e-07	4.4857564118252e-06
PWY.7199	timepoint	timepoint	0.138265354615167	0.0252369251128776	63	63	1.00605745486225e-06	5.00604492600132e-06
P163.PWY	timepoint	timepoint	-1.57770117825052	0.290011283715801	63	51	1.03365214858492e-06	5.11255493850984e-06
PWY.5667	timepoint	timepoint	0.0116929543798643	0.0021263685418792	63	63	1.08264181973015e-06	5.29149197098878e-06
PWY0.1319	timepoint	timepoint	0.0116929543798643	0.0021263685418792	63	63	1.08264181973015e-06	5.29149197098878e-06
NAD.BIOSYNTHESIS.II	timepoint	timepoint	-1.10420368351548	0.199993886852936	63	63	1.13745478700856e-06	5.52669208275925e-06
PWY.181	timepoint	timepoint	0.282543147101239	0.0514183825405275	63	63	1.1551415460687e-06	5.57980653247221e-06
PWY.5695	timepoint	timepoint	-0.0488152858717693	0.00904916304754117	63	63	1.22687756440283e-06	5.89186551277174e-06
PWY.6387	timepoint	timepoint	0.0181312185186166	0.0033500180183224	63	63	1.27159965574811e-06	6.07133708467017e-06
PWY.7220	timepoint	timepoint	0.0170136085469628	0.0031588302540726	63	63	1.39041866640152e-06	6.5627761054152e-06
PWY.7222	timepoint	timepoint	0.0170136085469628	0.0031588302540726	63	63	1.39041866640152e-06	6.5627761054152e-06
PWY.621	timepoint	timepoint	0.168193048435386	0.0312806666701572	63	63	1.55418031370434e-06	7.29405079045335e-06
PWY.7013	timepoint	timepoint	-1.60650049200699	0.301337347820853	63	49	1.65428586517852e-06	7.72000070416644e-06
PWY.6703	timepoint	timepoint	0.125896718067993	0.0236374430212728	63	63	1.70878712261007e-06	7.92954024312313e-06
PWY.6609	timepoint	timepoint	0.112854908604143	0.0213906426199976	63	63	2.25110000977583e-06	1.03877575870103e-05
PEPTIDOGLYCANSYN.PWY	timepoint	timepoint	0.0210215327557785	0.00400931054441214	63	63	2.59588302163983e-06	1.19122187548583e-05
POLYISOPRENSYN.PWY	timepoint	timepoint	0.019264268027907	0.00372912737955876	63	63	3.06494421186415e-06	1.39869829778994e-05
PWY.7197	timepoint	timepoint	0.0164535155715718	0.00319716142117006	63	63	3.08876809839189e-06	1.40182552157786e-05
BIOTIN.BIOSYNTHESIS.PWY	timepoint	timepoint	-0.0188407645292813	0.00362518150590605	63	63	3.43185005575119e-06	1.54902084483633e-05
PWY.841	timepoint	timepoint	0.0148931264226337	0.00296883058114537	63	63	5.22361411615893e-06	2.34494851084091e-05
TCA.GLYOX.BYPASS	timepoint	timepoint	0.0235796570784486	0.00473649491094759	63	63	5.97993942361791e-06	2.66996214265318e-05
GALACTUROCAT.PWY	timepoint	timepoint	-0.238088630043468	0.0477679141237138	63	63	7.24145560625434e-06	3.18161826104579e-05
PWY.5920	timepoint	timepoint	0.293967633343047	0.0589666135823195	63	63	7.22799472618531e-06	3.18161826104579e-05
THREOCAT.PWY	timepoint	timepoint	-1.54346844113746	0.313073241729745	63	45	7.20457479265287e-06	3.18161826104579e-05
P381.PWY	timepoint	timepoint	-0.885760114372344	0.178921743544806	63	62	7.9364475462278e-06	3.46852152020326e-05
P108.PWY	timepoint	timepoint	0.319602941613224	0.0646765846747625	63	63	8.42378504947632e-06	3.66212971098286e-05
P42.PWY	timepoint	timepoint	-0.182251087162451	0.0375343255729407	63	63	1.07348965778236e-05	4.64242124255617e-05
PWY.6608	timepoint	timepoint	-0.0532772408805503	0.0110399651224313	63	63	1.12473206147878e-05	4.83869105615348e-05
PWY.5484	timepoint	timepoint	0.0222266450814961	0.00457912955881923	63	63	1.20729638433279e-05	5.16697830807711e-05
FASYN.INITIAL.PWY	timepoint	timepoint	0.0118409789458883	0.00245831875192664	63	63	1.23088065340072e-05	5.21388420363587e-05
PWY.7332	timepoint	timepoint	0.509198888644304	0.105985991815609	63	63	1.23041545930919e-05	5.21388420363587e-05
ANAEROFRUCAT.PWY	timepoint	timepoint	-0.187320367288657	0.0396403490367227	63	63	1.59434969588389e-05	6.71904514693924e-05
PWY.6901	timepoint	timepoint	-0.110078543138524	0.0233217638096175	63	63	1.79646054133783e-05	7.53236754895963e-05
UDPNAGSYN.PWY	timepoint	timepoint	0.0164377333370498	0.00350421040432085	63	63	1.8516788212014e-05	7.72468033491088e-05
PWY.6992	timepoint	timepoint	-1.51833413373134	0.322803173515667	63	36	2.022350360232e-05	8.39427837965643e-05
THISYN.PWY	timepoint	timepoint	-0.0760473874701798	0.0163490587777283	63	63	2.30935038307291e-05	9.53761708209111e-05
PWY.1861	timepoint	timepoint	-0.832393724659064	0.181135463604362	63	63	2.43040422980136e-05	9.98273750492289e-05
RUMP.PWY	timepoint	timepoint	-0.833433084482547	0.181412126649382	63	63	2.44129900241456e-05	9.98273750492289e-05
PWY.5384	timepoint	timepoint	0.0482321204616764	0.0105389685468956	63	63	2.59824513995035e-05	0.00010572169879798
PWY.6737	timepoint	timepoint	0.0827771296174137	0.0183948424160995	63	63	3.18015838143472e-05	0.000128765236424759
GLYCOCAT.PWY	timepoint	timepoint	0.101821334526852	0.02262454089903	63	63	3.30648375803465e-05	0.000133227101665201
PWY0.42	timepoint	timepoint	-0.0393750524810743	0.00865502243887879	63	63	3.40538637302404e-05	0.000136546074957177
PWY.4722	timepoint	timepoint	-0.688304286329402	0.153420537290614	63	63	3.50172538953891e-05	0.000139373091271113
